Report generated on: 10-22-2020 17:25:43
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.4413-1-COL-QBTU.A","        Natural gas (quad Btu)","0.1188","0.1272","0.1272","0.1224","0.1716","0.1728","0.1728","0.13006","0.135634","0.135634","0.140279","0.143995","0.14008860145","0.145853","0.15091605","0.14927172","0.1555081899","0.19586158095","0.2053757951","0.1699435493","0.1870035195","0.19979849715","0.2020950316","0.19979849715","0.2086565586","0.21882692545","0.2368711247","0.2506503314","0.295268715","0.34415209115","0.3694139701","0.35924360325","0.39139508555","0.419937728","0.4160008118","0.39071862494872817","0.35538510221363","0.32882594392173"
"INTL.4415-1-COL-QBTU.A","        Petroleum and other liquids (quad Btu)","0.284966136","0.281989145","0.317163465","0.33895652","0.375152928","0.391718","0.676511075","0.853571845","0.838080708","0.895548305","0.97688892","0.928323845","0.9613682472","1.008465714461","0.9952747","1.291698208","1.385379174","1.438510917","1.614502456","1.799647392","1.5277027392","1.375915899","1.270872695","1.193889377","1.170947826","1.16115333","1.172025366","1.17034622","1.2988436712","1.477521825","1.7293024819030902","2.0134984217613043","2.092284699227679","2.212736663744983","2.1804365983424328","2.2146301120582796","1.96263502024043","1.8860982624407945"
"INTL.4419-1-COL-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.150968804","0.152080697","0.19151728","0.19254756","0.21410352","0.227796835","0.265443306","0.224852439","0.25624168","0.280641664","0.286283844","0.286770844","0.233284494","0.289816917","0.334403456","0.33323228","0.36843488","0.325304476","0.316168182","0.346262586","0.329033255","0.330470006","0.347153625","0.36767925","0.402663232","0.4002502835","0.431656162","0.4468300025","0.46894234304","0.4096455952759","0.425500318420665","0.50431220285921","0.486362171267406","0.50510688979308","0.4849455592141","0.492075278589925","0.492534200050734","0.536279517"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-COL-QBTU.A","            Renewables and other (quad Btu)","0.150968804","0.152080697","0.19151728","0.19254756","0.21410352","0.227796835","0.265443306","0.224852439","0.25624168","0.280641664","0.286283844","0.286770844","0.233284494","0.289816917","0.334403456","0.33323228","0.36843488","0.325304476","0.316168182","0.346262586","0.329033255","0.330470006","0.347153625","0.36767925","0.402663232","0.4002502835","0.431656162","0.4468300025","0.46894234304","0.4096455952759","0.425500318420665","0.50431220285921","0.486362171267406","0.50510688979308","0.4849455592141","0.492075278589925","0.492534200050734","0.536279517"
"","Comoros","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-COM-QBTU.A","    Production (quad Btu)","0.000020776","0.000020906","0.000020908","0.00002104","0.00002088","0.000020894","0.000020892","0.000020838","0.000020648","0.000020864","0.000020804","0.000020872","0.000020684","0.000020618","0.000020632","0.000020624","0.00002068","0.000020426","0.000020394","0.000020452","0.000020402","0.000020666","0.000030519","0.0000405","0.00005008","0.000049995","0.000049595","0.00004942","0.00004927","0.0000488","0.00004878","0.00004858","0.000028548","0.000019082","0.00001902","0.000018638","0.000018464","0.0000036852"
"INTL.4411-1-COM-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-COM-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-COM-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-COM-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.000020776","0.000020906","0.000020908","0.00002104","0.00002088","0.000020894","0.000020892","0.000020838","0.000020648","0.000020864","0.000020804","0.000020872","0.000020684","0.000020618","0.000020632","0.000020624","0.00002068","0.000020426","0.000020394","0.000020452","0.000020402","0.000020666","0.000030519","0.0000405","0.00005008","0.000049995","0.000049595","0.00004942","0.00004927","0.0000488","0.00004878","0.00004858","0.000028548","0.000019082","0.00001902","0.000018638","0.000018464","0.0000036852"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-COM-QBTU.A","            Renewables and other (quad Btu)","0.000020776","0.000020906","0.000020908","0.00002104","0.00002088","0.000020894","0.000020892","0.000020838","0.000020648","0.000020864","0.000020804","0.000020872","0.000020684","0.000020618","0.000020632","0.000020624","0.00002068","0.000020426","0.000020394","0.000020452","0.000020402","0.000020666","0.000030519","0.0000405","0.00005008","0.000049995","0.000049595","0.00004942","0.00004927","0.0000488","0.00004878","0.00004858","0.000028548","0.000019082","0.00001902","0.000018638","0.000018464","0.0000036852"
"","Congo-Brazzaville","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-COG-QBTU.A","    Production (quad Btu)","0.139058112","0.176799506","0.190210496","0.18668588","0.2592951","0.258266736","0.25424129","0.264452325","0.307581784","0.350090576","0.35314547","0.334059864","0.372447502","0.385515395","0.383036804","0.400212176","0.42987482","0.557362098","0.581580283","0.59281625","0.614418292","0.560446723","0.546768366","0.538818025","0.512831412","0.5031348256","0.5305096064","0.46182633145","0.52138805185","0.59930201665","0.7654862268805188","0.6703409506715937","0.6192038856707023","0.5893247245621424","0.5692818836194081","0.5798337623160282","0.49207916163788834","0.5918517313994002"
"INTL.4411-1-COG-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-COG-QBTU.A","        Natural gas (quad Btu)","0.0005235","0.0006282","0.0006282","0.0007329","0.0007329","0.002094","0.0004188","0.002094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0044369766","0.0066554649","0.01072269345","0.01368067785","0.01959664665","0.03438656865","0.04252102575","0.043223547045","0.06100842825","0.0554622075","0.0554622075","0.05176475841","0.051395013501"
"INTL.4415-1-COG-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1375062","0.1751051","0.1877633","0.1835439","0.25597308","0.253164","0.2510543","0.2594931","0.30462912","0.3459908","0.3481005","0.3291132","0.36809352","0.3818557","0.379746","0.3966236","0.42521148","0.5528071","0.5781235","0.59025975","0.6114396","0.5570265","0.54278055","0.53538565","0.50955618","0.4951882","0.5200739","0.44782215","0.50405154","0.57651385","0.7269436022305188","0.6202113253215937","0.5666822550257022","0.5191445330121424","0.5048584031194081","0.5142324828160282","0.4300022592278883","0.5294748218984002"
"INTL.4419-1-COG-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.001028412","0.001066206","0.001818996","0.00240908","0.00258912","0.003008736","0.00276819","0.002865225","0.002952664","0.004099776","0.00504497","0.004946664","0.004353982","0.003659695","0.003290804","0.003588576","0.00466334","0.004554998","0.003456783","0.0025565","0.002978692","0.003420223","0.003987816","0.003432375","0.003275232","0.003509649","0.0037802415","0.003281488","0.003655834","0.00319152","0.004156056","0.0076085996","0.0092980836","0.0091717633","0.008961273","0.010139072","0.010312144","0.010981896"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-COG-QBTU.A","            Renewables and other (quad Btu)","0.001028412","0.001066206","0.001818996","0.00240908","0.00258912","0.003008736","0.00276819","0.002865225","0.002952664","0.004099776","0.00504497","0.004946664","0.004353982","0.003659695","0.003290804","0.003588576","0.00466334","0.004554998","0.003456783","0.0025565","0.002978692","0.003420223","0.003987816","0.003432375","0.003275232","0.003509649","0.0037802415","0.003281488","0.003655834","0.00319152","0.004156056","0.0076085996","0.0092980836","0.0091717633","0.008961273","0.010139072","0.010312144","0.010981896"
"","Congo-Kinshasa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-COD-QBTU.A","    Production (quad Btu)","0.09019841528612554","0.08964939477566983","0.09516413805109718","0.10317918857165263","0.12047372256155289","0.12558436705327086","0.12609096507200862","0.12585039430632503","0.121361028493148","0.12418211786702033","0.12340127955395648","0.114413196","0.11792417","0.110067032","0.109857866","0.127247314","0.12690162","0.110882842","0.105475959","0.100864192","0.116528303","0.112609402","0.110890682","0.10895062","0.115368106","0.116099381","0.116763655","0.123730298","0.116032712","0.12257509","0.12058273971584668","0.11839643728961718","0.11466121693333303","0.12082756191985398","0.12614727591985397","0.12537958691985399","0.12644445333333304","0.1278480034936245"
"INTL.4411-1-COD-QBTU.A","        Coal (quad Btu)","0.003552243286125548","0.00360361677566983","0.0031660080510971717","0.002908673571652631","0.0031146345615528895","0.0027979870532708596","0.0030632610720086077","0.0031403213063250306","0.003166104493147998","0.0032175858670203234","0.003243326553956486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-COD-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-COD-QBTU.A","        Petroleum and other liquids (quad Btu)","0.04302696","0.0429167","0.04934581","0.053645875","0.068854848","0.070812555","0.06866672","0.06866672","0.06455142","0.06008338","0.062229215","0.06008338","0.055944564","0.053645875","0.05579171","0.06437505","0.06455142","0.06008338","0.057937545","0.04720837","0.055944564","0.05150004","0.049354205","0.04720837","0.045185994","0.0429167","0.0429167","0.04720837","0.04303428","0.04720837","0.045061543715846676","0.043262609289617185","0.043033333333333035","0.04291575591985398","0.04291575591985398","0.04291575591985398","0.043033333333333035","0.041116821493624486"
"INTL.4419-1-COD-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.043619212","0.043129078","0.04265232","0.04662464","0.04850424","0.051973825","0.054360984","0.054043353","0.053643504","0.060881152","0.057928738","0.054329816","0.061979606","0.056421157","0.054066156","0.062872264","0.0623502","0.050799462","0.047538414","0.053655822","0.060583739","0.061109362","0.061536477","0.06174225","0.070182112","0.073182681","0.073846955","0.076521928","0.072998432","0.07536672","0.075521196","0.075133828","0.0716278836","0.077911806","0.08323152","0.082463831","0.08341112","0.086731182"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-COD-QBTU.A","            Renewables and other (quad Btu)","0.043619212","0.043129078","0.04265232","0.04662464","0.04850424","0.051973825","0.054360984","0.054043353","0.053643504","0.060881152","0.057928738","0.054329816","0.061979606","0.056421157","0.054066156","0.062872264","0.0623502","0.050799462","0.047538414","0.053655822","0.060583739","0.061109362","0.061536477","0.06174225","0.070182112","0.073182681","0.073846955","0.076521928","0.072998432","0.07536672","0.075521196","0.075133828","0.0716278836","0.077911806","0.08323152","0.082463831","0.08341112","0.086731182"
"","Cook Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-COK-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.999e-7","9.919e-7","9.884e-7","9.854e-7","9.76e-7","9.756e-7","9.716e-7","9.516e-7","0.0000076328","0.00001902","0.000037276","0.000055392","0.000055278"
"INTL.4411-1-COK-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-COK-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-COK-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-COK-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.999e-7","9.919e-7","9.884e-7","9.854e-7","9.76e-7","9.756e-7","9.716e-7","9.516e-7","0.0000076328","0.00001902","0.000037276","0.000055392","0.000055278"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-COK-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.999e-7","9.919e-7","9.884e-7","9.854e-7","9.76e-7","9.756e-7","9.716e-7","9.516e-7","0.0000076328","0.00001902","0.000037276","0.000055392","0.000055278"
"","Costa Rica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-CRI-QBTU.A","    Production (quad Btu)","0.021794024","0.023634233","0.024692348","0.0295086","0.03110076","0.028718803","0.029938236","0.030986106","0.03117848","0.034289984","0.034825896","0.037872244","0.04157484","0.045235892","0.0451325","0.041278936","0.04457574","0.055109348","0.049995891","0.061284418","0.069295393","0.070099072","0.075343988","0.073572745","0.0808316914","0.0817431375","0.0829162355","0.0853243195","0.0890960352","0.08577088","0.08653572","0.086414104","0.08988171742872","0.087302532558695","0.08833569328629","0.10091587384047","0.1000064870766","0.103038192"
"INTL.4411-1-CRI-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-CRI-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-CRI-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-CRI-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.021794024","0.023634233","0.024692348","0.0295086","0.03110076","0.028718803","0.029938236","0.030986106","0.03117848","0.034289984","0.034825896","0.037872244","0.04157484","0.045235892","0.0451325","0.041278936","0.04457574","0.055109348","0.049995891","0.061284418","0.069295393","0.070099072","0.075343988","0.073572745","0.0808316914","0.0817431375","0.0829162355","0.0853243195","0.0890960352","0.08577088","0.08653572","0.086414104","0.08988171742872","0.087302532558695","0.08833569328629","0.10091587384047","0.1000064870766","0.103038192"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-CRI-QBTU.A","            Renewables and other (quad Btu)","0.021794024","0.023634233","0.024692348","0.0295086","0.03110076","0.028718803","0.029938236","0.030986106","0.03117848","0.034289984","0.034825896","0.037872244","0.04157484","0.045235892","0.0451325","0.041278936","0.04457574","0.055109348","0.049995891","0.061284418","0.069295393","0.070099072","0.075343988","0.073572745","0.0808316914","0.0817431375","0.0829162355","0.0853243195","0.0890960352","0.08577088","0.08653572","0.086414104","0.08988171742872","0.087302532558695","0.08833569328629","0.10091587384047","0.1000064870766","0.103038192"
"","Croatia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-HRV-QBTU.A","    Production (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.20111685344196045","0.2115602674338951","0.21358077076268273","0.20958310083533965","0.21581141534307824","0.18709934916380053","0.1918028778878332","0.18803704005524505","0.1816701275","0.1898379368","0.165192387","0.1706846105","0.1784765996","0.1664540125","0.1598639378","0.15479660897","0.162507917005","0.179092219726705","0.1975278030052996","0.1515020650903504","0.14305934798065786","0.17349634564100413","0.1754395466995788","0.14825454166557364","0.15074119893259","0.13413685819452442"
"INTL.4411-1-HRV-QBTU.A","        Coal (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.003036802441960456","0.0029355756938951078","0.0026065887626827247","0.002075148335339645","0.0016702413430782507","0.0012400276638005196","0.0012906410378331937","0.000379600305245057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-HRV-QBTU.A","        Natural gas (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.067293831","0.07646389674","0.06655779","0.07283979","0.06655779","0.059159688","0.05805044385","0.05731094775","0.0613781763","0.0650756568","0.055833015","0.066639405","0.0588432656","0.0552008765","0.0565788678","0.07294376817","0.073087747425","0.0711124029","0.0682243422","0.0650184465","0.0610921248","0.053311524","0.0503217561","0.0485927337","0.043621836528","0.037750414506"
"INTL.4415-1-HRV-QBTU.A","        Petroleum and other liquids (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.086274252","0.087625915","0.0940021","0.0808704585","0.073486944","0.0732243655","0.077316417","0.063611616","0.0611771562","0.057773441","0.055330569","0.0551718305","0.05058303","0.04831943","0.04406864","0.03981785","0.037795722","0.041943245","0.03893249221311459","0.035278340836065424","0.03158613599999986","0.031848241639344126","0.030788464590163805","0.029570206065573628","0.03053762252459001","0.03134266368852443"
"INTL.4419-1-HRV-QBTU.A","        Nuclear, renewables, and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.044511968","0.04453488","0.050414292","0.053797704","0.07409644","0.053475268","0.055145376","0.066734876","0.059114795","0.066988839","0.054028803","0.048873375","0.069050304","0.062933706","0.05921643","0.0420349908","0.05162444758","0.066036571826705","0.090370968592185","0.051205277754285","0.050381087180658","0.08833658000166","0.094329326009415","0.0700916019","0.07658173988","0.06504378"
"INTL.4417-1-HRV-QBTU.A","            Nuclear (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-HRV-QBTU.A","            Renewables and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.044511968","0.04453488","0.050414292","0.053797704","0.07409644","0.053475268","0.055145376","0.066734876","0.059114795","0.066988839","0.054028803","0.048873375","0.069050304","0.062933706","0.05921643","0.0420349908","0.05162444758","0.066036571826705","0.090370968592185","0.051205277754285","0.050381087180658","0.08833658000166","0.094329326009415","0.0700916019","0.07658173988","0.06504378"
"","Cuba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-CUB-QBTU.A","    Production (quad Btu)","0.024268134","0.030598947","0.036149312","0.04108638","0.047952534","0.054048316","0.057484108","0.057935176","0.052142406","0.052687887","0.055517725","0.0535620995","0.0586356628","0.062688476","0.07177067","0.07465577050000001","0.086904768415","0.11364879725","0.1011834375","0.121552036","0.1316802418","0.1394498515","0.13454437675","0.15190664785","0.15947937185","0.1420499699","0.1417298824","0.1458639614","0.1697076496","0.16629507424092","0.17348373163130823","0.1766976788549373","0.17148116234152225","0.1684143700740921","0.1725370902060321","0.1708351746422521","0.16811417715831564","0.1609129953440521"
"INTL.4411-1-CUB-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-CUB-QBTU.A","        Natural gas (quad Btu)","0.0006282","0.0003141","0.0003141","0.0003141","0.0001047","0.0002094","0.0002094","0.0008376","0.0007329","0.0011517","0.00119358","0.00123546","0.00127734","0.00130875","0.00127734","0.0015164800000000045","0.001589916615","0.02773110375","0.014789922","0.0184874025","0.022184883","0.0110924415","0.01294118175","0.01368067785","0.01368067785","0.014789922","0.014789922","0.021019488","0.0406376768","0.0406376768","0.0374847536","0.0360834544","0.03622358432","0.03734462368","0.042038976","0.0437906","0.041688669056","0.0370096754752"
"INTL.4415-1-CUB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.013293486","0.02026042","0.02493169","0.02960004","0.036687474","0.042838225","0.04517824","0.04517824","0.038277378","0.038172795","0.03583935","0.03583935","0.040617216","0.04984002","0.0591738","0.06384069","0.073374948","0.074284362","0.076300695","0.09184203","0.097523262","0.11667225","0.109671915","0.128339475","0.135710604","0.12133914","0.12133914","0.119005695","0.121671576","0.11200536","0.12368114754098322","0.12834836065573732","0.12185901639344225","0.1166803278688521","0.1166803278688521","0.1166803278688521","0.11660999999999964","0.1166803278688521"
"INTL.4419-1-CUB-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.010346448","0.010024427","0.010903522","0.01117224","0.01116036","0.011000691","0.012096468","0.011919336","0.013132128","0.013363392","0.018484795","0.0164872895","0.0167411068","0.011539706","0.01131953","0.0092986005","0.0119399038","0.0116333315","0.0100928205","0.0112226035","0.0119720968","0.01168516","0.01193128","0.009886495","0.01008809","0.0059209079","0.0056008204","0.0058387784","0.0073983968","0.01365203744092","0.012317830490325","0.0122658637992","0.01339856162808","0.01438941852524","0.01381778633718","0.0103642467734","0.009815508102316","0.007222992"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-CUB-QBTU.A","            Renewables and other (quad Btu)","0.010346448","0.010024427","0.010903522","0.01117224","0.01116036","0.011000691","0.012096468","0.011919336","0.013132128","0.013363392","0.018484795","0.0164872895","0.0167411068","0.011539706","0.01131953","0.0092986005","0.0119399038","0.0116333315","0.0100928205","0.0112226035","0.0119720968","0.01168516","0.01193128","0.009886495","0.01008809","0.0059209079","0.0056008204","0.0058387784","0.0073983968","0.01365203744092","0.012317830490325","0.0122658637992","0.01339856162808","0.01438941852524","0.01381778633718","0.0103642467734","0.009815508102316","0.007222992"
"","Cyprus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-CYP-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000009999","0.000009919","0.000029652","0.00040279122","0.000576320790495","0.000937083826705","0.001964099826705","0.002582866429332","0.00317809796379","0.00295761","0.003699643","0.003905136","0.004007655"
"INTL.4411-1-CYP-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-CYP-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-CYP-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-CYP-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000009999","0.000009919","0.000029652","0.00040279122","0.000576320790495","0.000937083826705","0.001964099826705","0.002582866429332","0.00317809796379","0.00295761","0.003699643","0.003905136","0.004007655"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-CYP-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000009999","0.000009919","0.000029652","0.00040279122","0.000576320790495","0.000937083826705","0.001964099826705","0.002582866429332","0.00317809796379","0.00295761","0.003699643","0.003905136","0.004007655"
"","Czech Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-CZE-QBTU.A","    Production (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","1.5722472425902476","1.4448701339570749","1.4000458946488143","1.4450904155736293","1.392699690035926","1.2852757139549928","1.1558804011601687","1.2578593096050477","1.2871548802411286","1.2929457889013063","1.369184789123271","1.3846831902856054","1.3365216444601016","1.3659353615339975","1.3611193706745173","1.3290390651413795","1.2864325518135582","1.2897686420763395","1.350121660714069","1.3420606482092239","1.2460454309020887","1.1434573528373024","1.10504068770214","1.0369890703054938","1.0446069753256886"
"INTL.4411-1-CZE-QBTU.A","        Coal (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","1.3969944797402476","1.261046507457075","1.2275634806488143","1.2643407259536292","1.213059085775926","1.1067426908149929","0.9691394147101686","1.0679495804600478","1.0834209349911286","1.0383507814313064","1.0473648121432708","1.0501509670906053","1.0165532162551014","1.0309264979539976","1.0263867043045172","0.9866266342913795","0.9246264921398133","0.9048284028669896","0.9515866385419615","0.9153666242266135","0.8027240186205562","0.703710124159379","0.7035426749047654","0.6672073579055559","0.639012576940032"
"INTL.4413-1-CZE-QBTU.A","        Natural gas (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","0.008295735","0.00980712","0.00872781","0.00802596942","0.00720086976","0.00746403714","0.00772444995","0.007463295525","0.0053735304","0.00505739052","0.00577866408","0.007159939675","0.006793087455","0.00649485228","0.00722608467","0.00706985111","0.008009442","0.008934432755189054","0.008350952516349193","0.009430460619846478","0.009078783053738998","0.009344227087479862","0.009031383755094269","0.0079710278685435","0.008373231825511"
"INTL.4415-1-CZE-QBTU.A","        Petroleum and other liquids (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","0.00486584785","0.0056103785","0.006801045","0.0097175562","0.0078202345","0.008500339","0.0091804435","0.0083536206","0.0083879555","0.0120151795","0.0147355975","0.0138666786","0.014055493","0.0120151795","0.011335075","0.0111388074","0.0097481645","0.00814300546448089","0.006993916211293274","0.006820000000000013","0.006801366120218592","0.006801366120218592","0.006428688524590176","0.0053044444444444545","0.004534244080145728"
"INTL.4419-1-CZE-QBTU.A","        Nuclear, renewables, and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","0.16209118","0.168406128","0.156953559","0.163006164","0.1646195","0.162568647","0.169836093","0.17409281302","0.18997245935","0.23752243745","0.3013057154","0.31350560492","0.29911984775","0.3164988318","0.3161715067","0.32420377234","0.344048453173745","0.36786280098968","0.383190153444465","0.410443563362764","0.427441263107575","0.423601635470225","0.38603794051769","0.35650624008695","0.39268692248"
"INTL.4417-1-CZE-QBTU.A","            Nuclear (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","0.145163802","0.149156472","0.132142887","0.138841584","0.14204877","0.142378587","0.144311997","0.146359096","0.158840032","0.201347111","0.277990447","0.282876799","0.263037305","0.277108189","0.278646485","0.282978598","0.290296815","0.299074151","0.301958456","0.323528533","0.328064244","0.323913107","0.286586807","0.25709903","0.30296151548"
"INTL.4418-1-CZE-QBTU.A","            Renewables and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","0.016927378","0.019249656","0.024810672","0.02416458","0.02257073","0.02019006","0.025524096","0.02773371702","0.03113242735","0.03617532645","0.0233152684","0.03062880592","0.03608254275","0.0393906428","0.0375250217","0.04122517434","0.053751638173745","0.06878864998968","0.081231697444465","0.086915030362764","0.099377019107575","0.099688528470225","0.09945113351769","0.09940721008695","0.089725407"
"","Côte d’Ivoire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
